,0,0,0
1178,2022-04-16,37.028,26.562426
1179,2022-04-17,32.708,26.562426
1180,2022-04-18,30.813999999999997,26.562426
1181,2022-04-19,22.563,26.562426
1182,2022-04-20,26.078,26.562426
1183,2022-04-21,23.229,26.562426
1184,2022-04-22,19.4,26.562426
1185,2022-04-23,17.357,26.562426
1186,2022-04-24,20.362,26.562426
1187,2022-04-25,14.221,26.562426
1188,2022-04-26,15.832000000000003,26.562426
1189,2022-04-27,16.454,26.562426
1190,2022-04-28,17.079,26.562426
1191,2022-04-29,12.416,26.562426
1192,2022-04-30,24.355,26.562426
1193,2022-05-01,25.212,26.562426
1194,2022-05-02,21.366,26.562426
1195,2022-05-03,21.558,26.562426
1196,2022-05-04,15.117,26.562426
1197,2022-05-05,15.708,26.562426
1198,2022-05-06,11.9,26.562426
1199,2022-05-07,13.916,26.562426
1200,2022-05-08,11.708,26.562426
1201,2022-05-09,12.735,26.562426
1202,2022-05-10,13.085,26.562426
1203,2022-05-11,8.842,26.562426
1204,2022-05-12,5.074,26.562426
1205,2022-05-13,10.921,26.562426
1206,2022-05-14,6.151,26.562426
1207,2022-05-15,7.158,26.562426
1208,2022-05-16,5.703,26.562426
1209,2022-05-17,6.19,26.562426
1210,2022-05-18,7.779999999999999,26.562426
1211,2022-05-19,4.914,26.562426
1212,2022-05-20,6.971,26.562426
1213,2022-05-21,5.612,26.562426
1214,2022-05-22,4.553,26.562426
1215,2022-05-23,7.453999999999999,26.562426
1216,2022-05-24,4.772,26.562426
1217,2022-05-25,3.156,26.562426
1218,2022-05-26,4.919,26.562426
1219,2022-05-27,2.561,26.562426
1220,2022-05-28,3.77,26.562426
1221,2022-05-29,4.461,26.562426
1222,2022-05-30,4.124,26.562426
1223,2022-05-31,2.959,26.562426
1224,2022-06-01,1.798,26.562426
1225,2022-06-02,1.791,26.562426
1226,2022-06-03,1.734,26.562426
1227,2022-06-04,0.054,26.562426
1228,2022-06-05,1.993,26.562426
1229,2022-06-06,2.244,26.562426
1230,2022-06-07,29.680000000000003,26.562426
1231,2022-06-08,45.415,26.562426
1232,2022-06-09,27.791,26.562426
1233,2022-06-10,21.591,26.562426
1234,2022-06-11,12.685,26.562426
1235,2022-06-12,10.1,26.562426
1236,2022-06-13,7.271,26.562426
